candidate_id,candidate_name,state,year,bad_url,found_url,confidence,signal_count,status_code,wayback_url,verdict
1149,Jamie Hendry,Virginia,2025,https://bluevoterguide.org/VA/candidate_Jamie_Ralston_Hendry/668358,,0,0,0,,no_candidate
3509,Karen Ching Hsien Yeh Ho,Florida,2026,https://dos.elections.myflorida.com/candidates/,,0,0,0,,no_candidate
3527,Blank ballots,Maine,2026,https://www.vote.org/absentee-ballot/maine/,,0,0,0,,no_candidate
3526,Janet I. Beaudoin,Maine,2026,https://uselectionatlas.org/,,0,0,0,,no_candidate
3552,Sean Flaherty,Maryland,2026,https://lykelect.com/post/sean-flaherty/434ad390-66c0-48cb-981d-ff509189857d/,,0,0,0,,no_candidate
3561,Angela McIntosh,Maryland,2026,https://justfacts.votesmart.org/candidate/biography/202135/angela-mcintosh,,0,0,0,,no_candidate
3594,Megan Ann Mioduszewski,Maryland,2026,https://uselectionatlas.org/RESULTS/,,0,0,0,,no_candidate
3681,Ann Guthrie Hingston,Maryland,2026,https://uselectionatlas.org/RESULTS/,,0,0,0,,no_candidate
3703,Lorig Charkoudian,Maryland,2026,https://vote-usa.org/Intro.aspx?State=MD&Id=MDCharkoudianLorig,,0,0,0,,no_candidate
3755,JoAnn Fisher,Maryland,2026,https://vote-usa.org/Intro.aspx?State=MD&Id=MDFisherJoAnn,,0,0,0,,no_candidate
3782,Winfield Clark,Maryland,2026,https://uselectionatlas.org/RESULTS/,,0,0,0,,no_candidate
3833,Chuck Cook,Maryland,2026,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=724252,,0,0,0,,no_candidate
3841,Elliott Joseph Herneker,Maryland,2026,https://uselectionatlas.org/RESULTS/,,0,0,0,,no_candidate
3855,Michael Eckels,Maryland,2026,https://uselectionatlas.org/RESULTS/,,0,0,0,,no_candidate
3870,Crystal Woodward,Maryland,2026,https://vote-usa.org/Intro.aspx?State=MD&Id=MDWoodwardCrystal,,0,0,0,,no_candidate
3877,Christopher T. Adams,Maryland,2026,https://vote-usa.org/Intro.aspx?State=MD&Id=MDAdamsChristopherT,,0,0,0,,no_candidate
3763,Jim Crawford,Maryland,2026,https://vote-usa.org/Intro.aspx?State=MD&Id=MDCrawfordJamesH,,0,0,0,,no_candidate
3891,Wayne A. Hartman,Maryland,2026,https://vote-usa.org/Intro.aspx?State=MD&Id=MDHartmanWayneA,,0,0,0,,no_candidate
3969,Fred Price,Maryland,2026,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=257708,,0,0,0,,no_candidate
3940,Chuck Linton,Maryland,2026,https://uselectionatlas.org/RESULTS/,,0,0,0,,no_candidate
4017,Sam Davis III,North Carolina,2026,https://lykelect.com/post/sam-davis-iii/423f346a-bd40-4b8e-b1e4-f78275106a8e/,,0,0,0,,no_candidate
4042,Jim Harris,North Carolina,2026,https://lykelect.com/post/jim-harris/6c67564a-dcd8-4e9f-92f7-5a3db879bae1/,,0,0,0,,no_candidate
4059,Brent Roberson,North Carolina,2026,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=550589,,0,0,0,,no_candidate
4077,Ray Ubinger,North Carolina,2026,https://ivoterguide.com/candidate/53644/race/11246/election/1206?culture=en-us,,0,0,0,,no_candidate
4008,Claude (Dorsey) Harris,North Carolina,2026,https://justfacts.votesmart.org/candidate/biography/231874/claude-harris,,0,0,0,,no_candidate
4102,Lucas Everett Jones,North Carolina,2026,https://bluevoterguide.org/state/north-carolina,,0,0,0,,no_candidate
4111,Jackie Weyhenmeyer,North Carolina,2026,https://uselectionatlas.org/RESULTS/state.php?year=2024&fips=37&off=0&elect=0,,0,0,0,,no_candidate
4115,Brittany Newton,North Carolina,2026,https://bluevoterguide.org/state/north-carolina,,0,0,0,,no_candidate
4117,Eshonda Hooper,North Carolina,2026,https://justfacts.votesmart.org/election/2024/L/NC/2024-state-legislative-election?stageId=G,,0,0,0,,no_candidate
4128,Tasherra Nichols McDuffie,North Carolina,2026,https://bluevoterguide.org/de/NC/candidate_Tasherra_Nichols_McDuffie/712581,,0,0,0,,no_candidate
4133,Christopher Sessions,North Carolina,2026,https://ivoterguide.com/candidate/79691/race/8463/election/1206?culture=en-us,,0,0,0,,no_candidate
4138,John Kirkpatrick IV,North Carolina,2026,https://lykelect.com/compare/north-carolina-union-county-board-of-education-district-01/7f3501c3-8b40-4d07-9ee3-cae0dd30eed6/,,0,0,0,,no_candidate
4171,William (Bill) McCaskill,North Carolina,2026,https://lykelect.com/post/william-bill-mccaskill/3d88e061-70ec-4828-a611-3d7e6d0ec520/,,0,0,0,,no_candidate
4203,Hugh Blackwell,North Carolina,2026,https://ivoterguide.com/candidate/2148/race/8386/election/1206,,0,0,0,,no_candidate
4204,Wesley Hendrix,North Carolina,2026,https://lykelect.com/post/wesley-e-hendrix/8ce7d53a-7ad8-46f5-8525-7b72fd9f50f5/,,0,0,0,,no_candidate
4229,Greg McBryde,North Carolina,2026,https://vote-usa.org/Intro.aspx?State=NC&Id=NCMcBrydeGreg,,0,0,0,,no_candidate
4211,Robert (Spider) Thompson,North Carolina,2026,https://ivoterguide.com/candidate/78452/race/20809/election/1206?culture=en-us,,0,0,0,,no_candidate
4231,John Rhodes,North Carolina,2026,https://bluevoterguide.org/state/north-carolina,,0,0,0,,no_candidate
4279,Robert E. Smith Jr.,Pennsylvania,2026,https://lykelect.com/post/robert-e-smith-jr/eab35c95-a102-4d94-8e59-03e0954317b7/,,0,0,0,,no_candidate
4334,Bobby Clayton,Texas,2026,https://uselectionatlas.org/RESULTS/state.php?year=2024&fips=48&off=0&elect=0&minper=0,,0,0,0,,no_candidate
4250,Sydnie Hutchinson,North Carolina,2026,https://bluevoterguide.org/district/NC/North_Carolina_House_of_Representatives_District_108/6071/,,0,0,0,,no_candidate
4347,Matthias-Jonah Early,Texas,2026,https://bluevoterguide.org/TX/candidate_Matthias-Jonah_Early/711946,,0,0,0,,no_candidate
4381,Stephanie Guerrero Saenz,Texas,2026,https://bluevoterguide.org/TX/candidate_Stephanie_Saenz/711958,,0,0,0,,no_candidate
4418,Anthony Gupta,Texas,2026,https://justfacts.votesmart.org/candidate/biography/231507/anthony-gupta,,0,0,0,,no_candidate
4434,Howard Olsen,Texas,2026,https://justfacts.votesmart.org/candidate/biography/231508/howard-olsen-iv,,0,0,0,,no_candidate
4436,Jessica Martinez,Texas,2026,https://vote-usa.org/Intro.aspx?State=TX&Id=TXMartinezJessica,,0,0,0,,no_candidate
9510,Steven (Steve) Gorman,Iowa,2024,https://uselectionatlas.org/RESULTS/national.php?year=2024&minper=0&off=0&elect=0,https://www.gormanforsenate.com/,0.8,0,0,http://web.archive.org/web/20241103021339/https://www.gormanforsenate.com/,wayback_recovered
4442,Brain Holk,Texas,2026,https://uselectionatlas.org/RESULTS/state.php?year=2024&fips=48&off=0&elect=0&minper=0,,0,0,0,,no_candidate
4468,Catherine Thorne,Texas,2026,https://uselectionatlas.org/RESULTS/state.php?year=2024&fips=48&off=0&elect=0&minper=0,,0,0,0,,no_candidate
4522,Dustin Burrows,Texas,2026,https://ivoterguide.com/candidate/25321/race/4288/election/1079,,0,0,0,,no_candidate
4519,Ceasar Sanchez,Texas,2026,https://uselectionatlas.org/RESULTS/state.php?year=2024&fips=48&off=0&elect=0&minper=0,,0,0,0,,no_candidate
4523,Malik Williams,Texas,2026,https://bluevoterguide.org/TX/candidate_Malik_Williams/711992,,0,0,0,,no_candidate
4571,Michelle Winder,Texas,2026,https://bluevoterguide.org/TX/candidate_Michelle_Winder/712004,,0,0,0,,no_candidate
4581,Melanie Medley-Thomas,Texas,2026,https://vote-usa.org/Intro.aspx?State=TX&Id=TXMedleyThomasMelanie,,0,0,0,,no_candidate
4607,Danny Rosellini,Texas,2026,https://justfacts.votesmart.org/candidate/biography/231812/danny-rosellini,,0,0,0,,no_candidate
4644,Charles Cunningham,Texas,2026,https://ivoterguide.com/candidate/60849/race/15214/election/1214?culture=en-us,,0,0,0,,no_candidate
4631,Sylvia Soto,Texas,2026,https://ivoterguide.com/candidate/78329/race/3813/election/1214,https://sylviasoto.com/,0.8,3,200,,live_campaign
4682,Kyle Harding,Texas,2026,https://uselectionatlas.org/RESULTS/state.php?year=2024&fips=48&off=0&elect=0&minper=0,,0,0,0,,no_candidate
4692,Frank Salazar,Texas,2026,https://vote-usa.org/CompareCandidates.aspx?State=TX&Election=TX20260303PR&Office=TXStateHouse143,,0,0,0,,no_candidate
3298,Total votes,Wisconsin,2026,https://uselectionatlas.org/RESULTS/state.php?year=2024&fips=55&off=0&elect=0,,0,0,0,,no_candidate
17217,Daniel Davis,Florida,2023,https://dos.elections.myflorida.com/candidates/,,0,0,0,,no_candidate
17213,Nick Lebron ,Connecticut,2023,https://www.ourcampaigns.com/RaceDetail.html?RaceID=1032575,,0,0,0,,no_candidate
17231,Jefferson Shreve,Indiana,2023,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=362036&ShowAllEvent=Y,,0,0,0,,no_candidate
17242,Vi Alexander Lyles,North Carolina,2023,https://bluevoterguide.org/endorser-org/Collective_PAC/NC/1066,,0,0,0,,no_candidate
17255,Amy Cearnal,Texas,2023,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=602060,,0,0,0,,no_candidate
17296,Patricia Lock Dawson,California,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=466151,,0,0,0,,no_candidate
17311,Choon James,Hawaii,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=415823,,0,0,0,,no_candidate
5350,Eric J. Ching,California,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=541530,,0,0,0,,no_candidate
17313,Katrisha Waldridge,Kentucky,2024,https://bluevoterguide.org/KY/candidate_Katrisha_Waldridge/342442,,0,0,0,,no_candidate
5541,Joe Mcgraw,Illinois,2024,https://vote-usa.org/Intro.aspx?State=IL&Id=ILMcGrawJoe,,0,0,0,,no_candidate
5464,"Earl L. \""Buddy\"" Carter",Georgia,2024,https://www.ourcampaigns.com/FECCommitteeDetail.html?FECCommitteeID=47641,https://buddycarter.com/,0.6,3,200,,live_campaign
5787,Thomas J. Zmich,New York,2024,https://vote-usa.org/CompareCandidates.aspx?State=NY&Election=NY20241105GA&Office=NYUSHouse6,,0,0,0,,no_candidate
17361,Eddie Andrew Meredith,Georgia,2025,https://www.ourcampaigns.com/RaceDetail.html?RaceID=1101107,,0,0,0,,no_candidate
17371,Kelsea Hector,Michigan,2025,https://bluevoterguide.org/endorser-org/Gun_Sense_Voter/MI/4895,,0,0,0,,no_candidate
5793,Menachem M. Raitport,New York,2024,https://ivoterguide.com/candidate/74975/race/2157/election/1230,,0,0,0,,no_candidate
7120,Frank J Burns,Pennsylvania,2024,https://electjon.com/,https://frankburns4pa.com/,0.8,4,200,,live_campaign
16187,Wendell Craig Williams,Pennsylvania,2024,https://justfacts.votesmart.org/candidate/biography/102434/craig-williams,https://craigwilliamspa160.com/,0.6,3,200,,live_campaign
8017,Patrick Gipson,California,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=554733,https://gipson4assembly.com/why-i-am-running/,0.5,4,200,,live_campaign
7168,Robert F Matzie,Pennsylvania,2024,https://vote-usa.org/CompareCandidates.aspx?State=PA&Election=PA20241105GA&Office=PAStateHouse16,,0,0,0,,no_candidate
11187,Kodi Elizabeth Swain,Texas,2024,https://electjon.com/,,0,0,0,,no_candidate
7229,James L Haddock,Pennsylvania,2024,https://lykelect.com/post/james-l-haddock/7663374e-62db-4c19-986f-b9c998fa1485/,,0,0,0,,no_candidate
16100,Robert Rosas,California,2024,https://vote-usa.org/Intro.aspx?State=CA&Id=CARosasRobert,,0,0,0,,no_candidate
7235,Julianne (Julie) Fahey,Oregon,2024,https://uselectionatlas.org/RESULTS/,https://www.juliefahey.org/,0.6,6,200,,live_campaign
16084,Mike Tardif,California,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=554113,,0,0,0,,no_candidate
7272,Charles L (Charlie) Geren,Texas,2024,https://uselectionatlas.org/RESULTS/state.php?year=2024&fips=48&off=0&elect=0&minper=0,https://www.charliegeren.com/,0.6,4,200,,live_campaign
7267,Hoa H Nguyen,Oregon,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=551903,https://www.nguyenfororegon.com/,0.6,4,200,,live_campaign
16896,Robert S Profili,Texas,2024,https://vote-usa.org/Intro.aspx?State=TX&Id=TXProfiliRobertS,,0,0,0,,no_candidate
15984,Christopher Ray Robinson,North Carolina,2024,https://electjon.com/,,0,0,0,,no_candidate
7283,Joshua Daniel Kail,Pennsylvania,2024,https://www.ourcampaigns.com/RaceDetail.html?RaceID=846765,https://www.joshkail.com/,0.6,3,200,,live_campaign
7482,James T (Jim) Haadsma,Michigan,2024,https://uselectionatlas.org/RESULTS/,https://haadsmaformichigan.com/,0.6,3,200,,live_campaign
7354,Mihaela Elizabeth Plesa,Texas,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=540352,https://plesafortexas.com/,0.6,4,200,,live_campaign
11320,Michael Greer,California,2024,https://vote-usa.org/Intro.aspx?State=CA&Id=CAGreerMichael,https://www.mikegreerassembly2024.com/,0.7,6,200,,live_campaign
7513,Daniel R Lopez,Indiana,2024,https://uselectionatlas.org/RESULTS/national.php,https://www.lopezforindiana.com/,0.6,3,200,,live_campaign
7291,Robert (Bob) Rita,Illinois,2024,https://lykelect.com/compare/illinois-28th-representative/ccb0be65-de8e-4941-83e0-bb38a2668986/,,0,0,0,,no_candidate
7549,Karen Gresham,Arizona,2024,https://bluevoterguide.org/AZ/candidate_Karen_Gresham/332782,https://www.karenforaz.com/,0.3,4,200,,live_campaign
7292,Marcus C Evans Jr,Illinois,2024,https://vote-usa.org/Intro.aspx?State=IL&Id=ilevansmarcuscjr,,0,0,0,,no_candidate
14012,Tami Nobriga,California,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=625756,,0,0,0,,no_candidate
16083,Joshua Rodriguez,California,2024,https://vote-usa.org/Intro.aspx?State=CA&Id=CARodriguezJoshua,,0,0,0,,no_candidate
17192,Lydia A Gutierrez,California,2024,https://vote-usa.org/CompareCandidates.aspx?State=CA&Election=CA20241105GA&Office=CAStateHouse65,,0,0,0,,no_candidate
11886,Dave Obrand,California,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=625809,,0,0,0,,no_candidate
14465,Keith Girolamo Cascio,California,2024,https://lykelect.com/compare/california-assembly-district-31/0f8d202f-6906-4515-a305-cab8a66ff531/,,0,0,0,,no_candidate
14866,Cathy Mcauliffe,Texas,2024,https://lykelect.com/compare/texas-state-representative-district-32/fa6c20b5-4a47-478d-a7a5-fcfccb1a7a51/,,0,0,0,,no_candidate
11815,Dalila Epperson,California,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=554710,,0,0,0,,no_candidate
7750,Kathleen (Kc) Tomlinson,Pennsylvania,2024,https://www.ourcampaigns.com/RaceDetail.html?RaceID=1056187,,0,0,0,,no_candidate
7624,Matthew W (Matt) Windschitl,Iowa,2024,https://uselectionatlas.org/RESULTS/,https://mattwindschitl.com/,0.6,5,200,,live_campaign
7368,Elizabeth (Lisa) Hernandez,Illinois,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=103291,,0,0,0,,no_candidate
7648,George Radanovich,California,2024,https://vote-usa.org/Intro.aspx?State=CA&Id=CARadanovichGeorge,,0,0,0,,no_candidate
16071,Laura Hruska,Illinois,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=621331,,0,0,0,,no_candidate
7370,Robert Garza,Texas,2024,https://ivoterguide.com/candidate/52172/race/3791/election/1079,,0,0,0,,no_candidate
15629,Alex Bar-Sela,Texas,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=623193,,0,0,0,,no_candidate
8421,Selena La Rue Hatch,Nevada,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=554242,https://selenafornevada.com/,0.3,3,200,,live_campaign
7756,Bradley (Brad) Buckley,Texas,2024,https://www.vote.org/,https://www.buckleyfortexas.com/,0.6,3,200,,live_campaign
7404,Joe Patterson,California,2024,https://vote-usa.org/Intro.aspx?State=CA&Id=CAPattersonJoe,,0,0,0,,no_candidate
17109,Scott P Olson,California,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=628773,,0,0,0,,no_candidate
7408,Edwin (Eddie Day) Pashinski,Pennsylvania,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=114591&ShowAllEvent=Y,,0,0,0,,no_candidate
7426,Kevin D Miller,Ohio,2024,https://onyourballot.vote411.org/m/candidate-detail.do?id=65198345,,0,0,0,,no_candidate
7440,Haraz Ghanbari,Ohio,2024,https://onyourballot.vote411.org/m/candidate-detail.do?id=65197980,,0,0,0,,no_candidate
12824,Jan K Materni,Ohio,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=566980,,0,0,0,,no_candidate
16902,Stephen Harvey Russell,Texas,2024,https://uselectionatlas.org/RESULTS/,,0,0,0,,no_candidate
15819,Nick Taylor,North Carolina,2024,https://lykelect.com/post/nick-taylor/94ea0e0f-ac07-49c2-ad5f-9bdcd60a0f23/,,0,0,0,,no_candidate
7804,Patricia A (Patty) Lundstrom,New Mexico,2024,https://www.ourcampaigns.com/CandidateDetail.html?SetNow=Y&CandidateID=13510&ShowAllEvent=Y,https://www.lundstrom4nm.com/,0.6,3,200,,live_campaign
7816,Joseph (Joe) Timmons,Washington,2024,https://uselectionatlas.org/RESULTS/,https://votejoetimmons.com/,0.8,4,200,,live_campaign
16112,Audrey Douglas,Texas,2024,https://uselectionatlas.org/RESULTS/state.php?year=2024&fips=48&off=0&elect=0&minper=0,,0,0,0,,no_candidate
7862,Suzanne Schreiber,Oklahoma,2024,https://bluevoterguide.org/OK/candidate_Suzanne_Schreiber/53595,https://suzanneforstaterep.com/,0.5,4,200,,live_campaign
16093,Edward Squires,North Carolina,2024,https://lykelect.com/post/edward-squires-withdrawn/e7ad608a-3ca8-4b98-a7e6-709752954c9c/,,0,0,0,,no_candidate
17155,Susan Miller,Ohio,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=676944,,0,0,0,,no_candidate
7814,Matthew Alan Mcnally,Indiana,2024,https://uselectionatlas.org/RESULTS/,,0,0,0,,no_candidate
7514,George Murrell Smith Jr,South Carolina,2024,https://justfacts.votesmart.org/bill/20363/56835/139553/prohibits-abortions-after-20-weeks,,0,0,0,,no_candidate
7707,Heather Sievers,Iowa,2024,https://bluevoterguide.org/IA/candidate_Heather_Sievers/546583,,0,0,0,,no_candidate
7527,Susie Greenberg,Georgia,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=626750,,0,0,0,,no_candidate
7985,Heather Ann Matson,Iowa,2024,https://electionfraud.heritage.org/,https://matsonforiowa.com/,0.6,4,200,,live_campaign
9628,Spencer Brass,Florida,2024,https://dos.elections.myflorida.com/candidates/CanDetail.asp?account=87605,,0,0,0,,no_candidate
16903,Paul Anthony Osbourn,Texas,2024,https://uselectionatlas.org/RESULTS/state.php?year=2024&fips=48&off=0&elect=0&minper=0,,0,0,0,,no_candidate
13472,Kaitlyn Nunnelley,Ohio,2024,https://justfacts.votesmart.org/candidate/214019/kaitlyn-nunnelley,,0,0,0,,no_candidate
14742,Chris Gilbert,North Carolina,2024,https://lykelect.com/post/chris-e-gilbert/79f4276a-d767-41fe-bee4-a69e07a760ac/,,0,0,0,,no_candidate
7562,Charles Paul (Chuck) Efstration Iii,Georgia,2024,https://uselectionatlas.org/,,0,0,0,,no_candidate
7919,Joseph P (Joe) Ciresi,Pennsylvania,2024,https://justfacts.votesmart.org/bill/37237/100135/establishes-the-historic-and-older-building-redevelopment-assistance-grant-program,https://ciresiforpa.com/,0.6,3,200,,live_campaign
13094,Rita Fleming,Indiana,2024,https://justfacts.votesmart.org/candidate/178126/rita-fleming,,0,0,0,,no_candidate
16931,Gregory T (Greg) Hertzsch,Indiana,2024,https://vote-usa.org/Intro.aspx?State=IN&Id=INHertzschGregoryT,,0,0,0,,no_candidate
10381,Sonia Ledo,California,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=625766&ShowAllEvent=Y,,0,0,0,,no_candidate
7576,Terry Tipsord,Oregon,2024,https://justfacts.votesmart.org/candidate/215518/terry-tipsord,,0,0,0,,no_candidate
7569,Thomas Mehaffie,Pennsylvania,2024,https://votesafe.org/candidate/5ed3db32-11f8-4e77-8bd1-c47a97a89a29,,0,0,0,,no_candidate
7592,Jason R Saine,North Carolina,2024,https://ivoterguide.com/voter-guide/eleck/1090,,0,0,0,,no_candidate
16069,Natalian Bolton,Illinois,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=621516,,0,0,0,,no_candidate
14949,Teresa L Alexander,Illinois,2024,https://vote-usa.org/Intro.aspx?State=IL&Id=ILAlexanderTeresaL,,0,0,0,,no_candidate
14840,Brett Robinson,Texas,2024,https://ivoterguide.com/candidate/83502/race/287/election/1214?culture=en-us,,0,0,0,,no_candidate
7649,David I Weprin,New York,2024,https://www.ourcampaigns.com/FECCommitteeDetail.html?FECCommitteeID=10379,,0,0,0,,no_candidate
14857,Misbaah U Mahmood,New York,2024,https://vote-usa.org/CompareCandidates.aspx?State=NY&Election=NY20241105GA&Office=NYStateHouse24,,0,0,0,,no_candidate
7935,Andrew R (Drew) Stokesbary,Washington,2024,https://electjon.com/,https://drewstokesbary.com/,0.6,4,200,,live_campaign
7660,William T (Will) Metcalf,Texas,2024,https://uselectionatlas.org/RESULTS/state.php?year=2024&fips=48&off=0&elect=0&minper=0,,0,0,0,,no_candidate
14398,Mike Midler,Texas,2024,https://ivoterguide.com/candidate/42488/race/98/election/1214?culture=en-us,,0,0,0,,no_candidate
16070,Carl Lambrecht,Illinois,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=621523,,0,0,0,,no_candidate
17127,Hashim Malik Bakari,Michigan,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=670105,,0,0,0,,no_candidate
7683,Kimberly Dubuclet,Illinois,2024,https://justfacts.votesmart.org/candidate/132190/kimberly-dubuclet,,0,0,0,,no_candidate
16899,B W Holk,Texas,2024,https://ivoterguide.com/candidate/23689/race/6652/election/1214,,0,0,0,,no_candidate
15947,Al Rasho,Illinois,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=621510,,0,0,0,,no_candidate
7687,Jonathan (Jon) Patterson,Missouri,2024,https://justfacts.votesmart.org/candidate/biography/183179/jon-patterson,,0,0,0,,no_candidate
15411,Noah Boyd,Pennsylvania,2024,https://votesafe.org/candidate/06aca812-d3cc-413c-b877-8afe4c3668e8,,0,0,0,,no_candidate
10064,Philip Wang,New York,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=658615,,0,0,0,,no_candidate
17146,Frank Lawrence,Missouri,2024,https://vote-usa.org/Intro.aspx?State=MO&Id=MOLawrenceFrank,,0,0,0,,no_candidate
7942,Armando Lucio Walle,Texas,2024,https://justfacts.votesmart.org/candidate/biography/102289/armando-walle,https://www.wallefortexas.com/,0.6,4,200,,live_campaign
15674,John Sess,Ohio,2024,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=629642,,0,0,0,,no_candidate
7966,Martin J (Marty) Moylan,Illinois,2024,https://www.ourcampaigns.com/RaceDetail.html?RaceID=886124,https://martyforstaterep.com/,0.3,5,200,,live_campaign
